sim_time,event,value,soc
563.300029378,run_started,4,0.999609
592.333364225,waypoint,1,0.862244
592.366697560,tag,1,0.862244
616.333365477,waypoint,2,0.747393
616.366698812,tag,2,0.747393
639.883366705,waypoint,3,0.633590
639.916700040,tag,3,0.633198
666.083368072,waypoint,4,0.505576
666.300034750,tag,4,0.504778
694.350036213,waypoint,5,0.367160
694.500036220,tag,5,0.366767
720.400037571,waypoint,6,0.239523
720.400037571,dock,patrol_done,0.239523
720.466704241,tag,6,0.239523
750.466705806,waypoint,0,0.093131
750.466705806,run_ended,4,0.093131
