sim_time,event,value,soc
3942.300205606,run_started,22,0.999609
3971.100207109,waypoint,1,0.862952
3971.150207111,tag,1,0.862952
3995.183541698,waypoint,2,0.747957
3995.266875036,tag,2,0.747561
4018.583542918,waypoint,3,0.634516
4018.633542921,tag,3,0.634120
4044.433544266,waypoint,4,0.507819
4044.450210934,tag,4,0.507819
4072.433545727,waypoint,5,0.370786
4072.500212397,tag,5,0.370395
4081.783546214,recovery,enter,0.321373
4081.783546214,recovery_enter,ClearGlobalCostmap-Context,0.321373
4081.783546214,recovery_exit,ClearGlobalCostmap-Context,0.321373
4081.816879549,recovery_enter,ClearLocalCostmap-Context,0.320860
4081.816879549,recovery_exit,ClearLocalCostmap-Context,0.320860
4081.833546217,recovery_enter,Spin,0.320860
4082.450212916,recovery_exit,Spin,0.318215
4082.450212916,recovery_enter,Wait,0.318215
4087.500213179,recovery_exit,Wait,0.298203
4087.500213179,recovery,exit,0.298203
4104.733547411,waypoint,6,0.218766
4104.733547411,dock,patrol_done,0.218766
4104.750214079,tag,6,0.218766
4135.066882327,waypoint,0,0.071218
4135.066882327,run_ended,22,0.071218
