sim_time,event,value,soc
187.500009778,run_started,2,0.999604
218.466678060,waypoint,1,0.854611
218.516678063,tag,1,0.854218
242.533345982,waypoint,2,0.739234
242.550012649,tag,2,0.739234
265.933347202,waypoint,3,0.625793
266.066680543,tag,3,0.625402
291.833348553,waypoint,4,0.499083
291.883348556,tag,4,0.499083
319.833350013,waypoint,5,0.361950
320.133350029,tag,5,0.360657
346.066684715,waypoint,6,0.233989
346.066684715,dock,patrol_done,0.233989
346.183351388,tag,6,0.233597
376.616686308,waypoint,0,0.085157
376.616686308,run_ended,2,0.085157
