sim_time,event,value,soc
5647.100294519,run_started,31,0.999609
5675.700296010,waypoint,1,0.863820
5675.833629351,tag,1,0.863422
5699.600297257,waypoint,2,0.749255
5699.633630592,tag,2,0.749255
5723.866965189,waypoint,3,0.632626
5723.900298524,tag,3,0.632233
5749.766966540,waypoint,4,0.505891
5749.816966542,tag,4,0.505498
5777.600301325,waypoint,5,0.369361
5777.683634663,tag,5,0.369361
5786.933635145,recovery,enter,0.319908
5786.933635145,recovery_enter,ClearGlobalCostmap-Context,0.319908
5786.933635145,recovery_exit,ClearGlobalCostmap-Context,0.319908
5786.950301812,recovery_enter,ClearLocalCostmap-Context,0.319908
5786.950301812,recovery_exit,ClearLocalCostmap-Context,0.319908
5786.983635148,recovery_enter,Spin,0.319908
5787.233635161,recovery_exit,Spin,0.318474
5787.233635161,recovery_enter,Wait,0.318474
5792.233635421,recovery_exit,Wait,0.298869
5792.233635421,recovery,exit,0.298869
5809.466969653,waypoint,6,0.219447
5809.466969653,dock,patrol_done,0.219447
5809.533636324,tag,6,0.219056
5839.366971213,waypoint,0,0.073403
5839.366971213,run_ended,31,0.073403
