sim_time,event,value,soc
2625.400136925,run_started,15,0.999609
2654.450138440,waypoint,1,0.862043
2654.516805110,tag,1,0.861651
2678.383473021,waypoint,2,0.747475
2678.483473027,tag,2,0.747079
2701.900140915,waypoint,3,0.633403
2702.083474257,tag,3,0.633006
2727.633475590,waypoint,4,0.507353
2727.716808928,tag,4,0.506962
2755.700143720,waypoint,5,0.369955
2755.816810393,tag,5,0.369551
2782.350145110,waypoint,6,0.240404
2782.350145110,dock,patrol_done,0.240404
2782.433478448,tag,6,0.240011
2812.450146680,waypoint,0,0.093579
2812.450146680,run_ended,15,0.093579
