sim_time,event,value,soc
8490.400442808,run_started,46,0.999609
8519.233777645,waypoint,1,0.863022
8519.233777645,tag,1,0.863022
8543.183778895,waypoint,2,0.748566
8543.217112230,tag,2,0.748173
8566.667113453,waypoint,3,0.634763
8566.883780131,tag,3,0.633955
8592.450448131,waypoint,4,0.508355
8592.500448133,tag,4,0.507962
8620.350449586,waypoint,5,0.371874
8620.467116259,tag,5,0.371477
8646.700450960,waypoint,6,0.243124
8646.700450960,dock,patrol_done,0.243124
8646.733784295,tag,6,0.243124
8676.967119205,waypoint,0,0.095947
8676.967119205,run_ended,46,0.095947
