sim_time,event,value,soc
4895.200255304,run_started,27,0.999609
4924.766923513,waypoint,1,0.860188
4924.800256848,tag,1,0.860188
4949.083591448,waypoint,2,0.743982
4949.150258118,tag,2,0.743586
4972.516926003,waypoint,3,0.630185
4972.533592671,tag,3,0.630185
4999.233594063,waypoint,4,0.499877
4999.416927406,tag,4,0.499072
5026.766928832,waypoint,5,0.364908
5026.766928832,tag,5,0.364908
5053.616930233,waypoint,6,0.234197
5053.616930233,dock,patrol_done,0.234197
5053.666930235,tag,6,0.234197
5084.033598486,waypoint,0,0.086251
5084.033598486,run_ended,27,0.086251
