sim_time,event,value,soc
8865.200462356,run_started,48,0.999609
8894.017130525,waypoint,1,0.862991
8894.083797195,tag,1,0.862991
8918.133798450,waypoint,2,0.747699
8918.167131785,tag,2,0.747699
8941.583799673,waypoint,3,0.634155
8941.617133008,tag,3,0.633759
8967.167134340,waypoint,4,0.508778
8967.233801010,tag,4,0.508385
8994.883802453,waypoint,5,0.373116
8995.083802463,tag,5,0.372309
9021.833803858,waypoint,6,0.241969
9021.833803858,dock,patrol_done,0.241969
9021.917137196,tag,6,0.241578
9051.883805425,waypoint,0,0.095605
9051.883805425,run_ended,48,0.095605
