sim_time,event,value,soc
1125.600058704,run_started,7,0.999609
1155.033393573,waypoint,1,0.860466
1155.083393575,tag,1,0.860466
1179.116728162,waypoint,2,0.745286
1179.150061497,tag,2,0.745286
1202.633396055,waypoint,3,0.631504
1202.716729393,tag,3,0.631106
1228.416730733,waypoint,4,0.505147
1228.433397401,tag,4,0.505147
1256.466732196,waypoint,5,0.367628
1256.700065542,tag,5,0.366363
1282.900066908,waypoint,6,0.238876
1282.900066908,dock,patrol_done,0.238480
1283.000066913,tag,6,0.238082
1313.100068483,waypoint,0,0.091338
1313.100068483,run_ended,7,0.091338
