sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.266668140,waypoint,1,0.865460
28.400001481,tag,1,0.864662
52.300002727,waypoint,2,0.750140
52.400002732,tag,2,0.750140
76.216670641,waypoint,3,0.634695
76.283337311,tag,3,0.634695
101.966671984,waypoint,4,0.508737
102.033338654,tag,4,0.508344
131.300006847,waypoint,5,0.366135
131.316673515,tag,5,0.366135
157.433341544,waypoint,6,0.238720
157.433341544,dock,patrol_done,0.238720
157.533341549,tag,6,0.238328
187.483343111,waypoint,0,0.092370
187.483343111,run_ended,1,0.092370
