sim_time,event,value,soc
376.700019646,run_started,3,0.999609
405.450021145,waypoint,1,0.863370
405.466687813,tag,1,0.863370
429.816689083,waypoint,2,0.746875
429.833355750,tag,2,0.746875
453.150023633,waypoint,3,0.633787
453.183356968,tag,3,0.633787
479.050024984,waypoint,4,0.506880
479.050024984,tag,4,0.506880
506.666693091,waypoint,5,0.371558
506.866693101,tag,5,0.370755
533.150027805,waypoint,6,0.242362
533.150027805,dock,patrol_done,0.242362
533.216694476,tag,6,0.241969
563.233362708,waypoint,0,0.095501
563.233362708,run_ended,3,0.095501
