sim_time,event,value,soc
8295.700432654,run_started,45,0.999609
8325.850434226,waypoint,1,0.857769
8325.950434232,tag,1,0.857378
8349.817102143,waypoint,2,0.742863
8349.983768818,tag,2,0.742469
8373.283770034,waypoint,3,0.629326
8373.333770036,tag,3,0.628930
8383.917103921,recovery,enter,0.573897
8383.917103921,recovery_enter,ClearGlobalCostmap-Context,0.573897
8383.917103921,recovery_exit,ClearGlobalCostmap-Context,0.573897
8383.933770589,recovery_enter,ClearLocalCostmap-Context,0.573897
8383.933770589,recovery_exit,ClearLocalCostmap-Context,0.573897
8383.967103924,recovery_enter,Spin,0.573897
8385.117103984,recovery_exit,Spin,0.568379
8385.117103984,recovery_enter,Wait,0.568379
8390.217104250,recovery_exit,Wait,0.548265
8390.217104250,recovery,exit,0.548265
8405.983771739,waypoint,4,0.474082
8406.017105074,tag,4,0.473686
8433.683773184,waypoint,5,0.338089
8433.883773194,tag,5,0.337288
8459.917107885,waypoint,6,0.209583
8459.917107885,dock,patrol_done,0.209583
8459.983774555,tag,6,0.209583
8490.367109473,waypoint,0,0.061579
8490.367109473,run_ended,45,0.061579
