sim_time,event,value,soc
1687.800088025,run_started,10,0.999609
1717.583422912,waypoint,1,0.859248
1717.700089585,tag,1,0.858446
1741.350090818,waypoint,2,0.745198
1741.466757491,tag,2,0.744806
1764.683425368,waypoint,3,0.632141
1764.950092049,tag,3,0.630894
1790.716760059,waypoint,4,0.504338
1790.800093397,tag,4,0.504338
1818.966761533,waypoint,5,0.366342
1818.983428200,tag,5,0.366342
1845.433429580,waypoint,6,0.237070
1845.433429580,dock,patrol_done,0.237070
1845.550096252,tag,6,0.236679
1875.566764485,waypoint,0,0.090194
1875.566764485,run_ended,10,0.090194
