sim_time,event,value,soc
6402.300333905,run_started,35,0.999609
6431.200335413,waypoint,1,0.862603
6431.267002083,tag,1,0.862603
6455.300336670,waypoint,2,0.747258
6455.433670010,tag,2,0.746863
6479.000337906,waypoint,3,0.632669
6479.083671243,tag,3,0.632669
6504.850339254,waypoint,4,0.506306
6504.917005924,tag,4,0.505915
6513.350339697,recovery,enter,0.462702
6513.350339697,recovery_enter,ClearGlobalCostmap-Context,0.462702
6513.350339697,recovery_exit,ClearGlobalCostmap-Context,0.462702
6513.400339700,recovery_enter,ClearLocalCostmap-Context,0.462189
6513.400339700,recovery_exit,ClearLocalCostmap-Context,0.462189
6513.417006367,recovery_enter,BackUp,0.462189
6523.433673556,recovery_exit,BackUp,0.422187
6523.433673556,recovery_enter,ClearLocalCostmap-Subtree,0.422187
6523.433673556,recovery_exit,ClearLocalCostmap-Subtree,0.422187
6523.433673556,recovery_enter,ClearGlobalCostmap-Subtree,0.422187
6523.433673556,recovery_exit,ClearGlobalCostmap-Subtree,0.422187
6523.433673556,recovery,exit,0.422187
6543.933674626,waypoint,5,0.324657
6544.017007963,tag,5,0.324266
6569.300342615,dock,low_soc,0.199753
6599.933677546,waypoint,0,0.050981
6599.933677546,run_ended,35,0.050981
