sim_time,event,value,soc
3566.600186012,run_started,20,0.999609
3596.116854218,waypoint,1,0.860072
3596.166854221,tag,1,0.860072
3620.466855488,waypoint,2,0.743905
3620.466855488,tag,2,0.743905
3644.083523387,waypoint,3,0.629666
3644.166856724,tag,3,0.629270
3670.066858075,waypoint,4,0.502511
3670.250191418,tag,4,0.501705
3698.133526206,waypoint,5,0.364674
3698.250192878,tag,5,0.364283
3724.433527577,waypoint,6,0.236341
3724.433527577,dock,patrol_done,0.236341
3724.450194245,tag,6,0.236341
3754.616862485,waypoint,0,0.089164
3754.616862485,run_ended,20,0.089164
