sim_time,event,value,soc
7542.400393366,run_started,41,0.999608
7571.450394881,waypoint,1,0.862207
7571.483728216,tag,1,0.862207
7595.517062803,waypoint,2,0.746918
7595.517062803,tag,2,0.746918
7619.067064031,waypoint,3,0.632998
7619.217064039,tag,3,0.632188
7644.933732047,waypoint,4,0.506226
7645.083732055,tag,4,0.505835
7672.717066830,waypoint,5,0.369887
7672.850400170,tag,5,0.369490
7699.033734869,waypoint,6,0.241450
7699.033734869,dock,patrol_done,0.241450
7699.167068209,tag,6,0.241058
7728.767069753,waypoint,0,0.096161
7728.767069753,run_ended,41,0.096161
