sim_time,event,value,soc
543.000028319,run_started,4,0.999670
557.300029065,tag,1,0.940164
569.466696366,waypoint,1,0.894329
580.483363607,tag,2,0.846818
593.733364298,waypoint,2,0.796275
605.766698259,tag,3,0.743315
617.766698885,waypoint,3,0.698456
628.550032781,recovery_enter,ClearGlobalCostmap-Context,0.651243
628.550032781,recovery_exit,ClearGlobalCostmap-Context,0.651243
628.583366116,recovery_enter,ClearLocalCostmap-Context,0.651243
628.583366116,recovery_exit,ClearLocalCostmap-Context,0.651243
628.616699451,recovery_enter,Spin,0.650789
629.833366181,recovery_exit,Spin,0.646206
629.833366181,recovery_enter,Wait,0.646206
634.850033110,recovery_exit,Wait,0.629555
638.950033323,tag,4,0.610892
651.050033954,waypoint,4,0.565513
662.616701224,tag,5,0.514098
675.100035209,waypoint,5,0.467299
711.666703782,tag,0,0.308484
727.783371290,recovery_enter,ClearLocalCostmap-Context,0.246157
727.783371290,recovery_exit,ClearLocalCostmap-Context,0.246157
733.600038260,waypoint,0,0.225410
733.600038260,run_ended,4,0.225410
