sim_time,event,value,soc
928.300048414,run_started,6,0.999670
942.416715817,tag,1,0.941074
955.233383152,waypoint,1,0.892649
966.183383723,tag,2,0.845538
979.416717747,waypoint,2,0.794954
991.200051695,tag,3,0.742783
1002.950052307,waypoint,3,0.698840
1017.466719731,tag,4,0.634794
1028.866720326,waypoint,4,0.592014
1040.800054281,tag,5,0.538864
1052.816721575,waypoint,5,0.494201
1067.200055658,recovery_enter,ClearGlobalCostmap-Context,0.430647
1067.200055658,recovery_exit,ClearGlobalCostmap-Context,0.430647
1067.250055661,recovery_enter,ClearLocalCostmap-Context,0.430647
1067.250055661,recovery_exit,ClearLocalCostmap-Context,0.430647
1067.283388996,recovery_enter,BackUp,0.430647
1077.316722853,recovery_exit,BackUp,0.396531
1077.316722853,recovery_enter,ClearLocalCostmap-Subtree,0.396531
1077.316722853,recovery_exit,ClearLocalCostmap-Subtree,0.396531
1077.316722853,recovery_enter,ClearGlobalCostmap-Subtree,0.396531
1077.316722853,recovery_exit,ClearGlobalCostmap-Subtree,0.396531
1099.566724013,tag,0,0.301259
1115.266724832,recovery_enter,ClearLocalCostmap-Context,0.240325
1115.266724832,recovery_exit,ClearLocalCostmap-Context,0.240325
1125.300058688,recovery_enter,Spin,0.201983
1127.733392149,recovery_exit,Spin,0.192719
1135.150059202,waypoint,0,0.166204
1135.150059202,run_ended,6,0.166204
