sim_time,event,value,soc
1332.600069500,run_started,8,0.999669
1346.566736895,tag,1,0.941930
1359.483404235,waypoint,1,0.893049
1370.216738129,tag,2,0.846410
1383.516738822,waypoint,2,0.795714
1390.600072525,recovery_enter,ClearGlobalCostmap-Context,0.764007
1390.600072525,recovery_exit,ClearGlobalCostmap-Context,0.764007
1390.650072528,recovery_enter,ClearLocalCostmap-Context,0.764007
1390.650072528,recovery_exit,ClearLocalCostmap-Context,0.764007
1394.633406069,tag,3,0.746546
1407.083406718,waypoint,3,0.699557
1423.133407555,tag,4,0.628744
1435.133408181,waypoint,4,0.583901
1441.683408522,recovery_enter,ClearGlobalCostmap-Context,0.555409
1441.683408522,recovery_exit,ClearGlobalCostmap-Context,0.555409
1441.733408525,recovery_enter,ClearLocalCostmap-Context,0.554959
1441.733408525,recovery_exit,ClearLocalCostmap-Context,0.554959
1441.766741860,recovery_enter,Spin,0.554959
1444.100075315,recovery_exit,Spin,0.545934
1450.550075652,tag,5,0.517416
1462.533409610,waypoint,5,0.472175
1500.866744942,tag,0,0.305555
1514.700078997,waypoint,0,0.252066
1514.700078997,run_ended,8,0.252066
