sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.566668156,waypoint,1,0.864303
28.750001499,tag,1,0.863506
52.850002756,waypoint,2,0.748141
52.883336091,tag,2,0.748141
76.650003997,waypoint,3,0.633080
76.716670667,tag,3,0.632689
103.250005384,waypoint,4,0.503130
103.383338725,tag,4,0.502738
130.783340154,waypoint,5,0.368308
130.816673489,tag,5,0.367913
157.050008190,waypoint,6,0.239754
157.050008190,dock,patrol_done,0.239754
157.250008201,tag,6,0.238954
187.033343087,waypoint,0,0.093237
187.033343087,run_ended,1,0.093237
