sim_time,event,value,soc
1130.800058975,run_started,7,0.999609
1160.516727192,waypoint,1,0.859407
1160.550060527,tag,1,0.859407
1184.650061784,waypoint,2,0.744093
1184.683395119,tag,2,0.744093
1208.500063028,waypoint,3,0.628579
1208.566729698,tag,3,0.628579
1234.266731038,waypoint,4,0.502627
1234.266731038,tag,4,0.502627
1262.350065836,waypoint,5,0.364855
1262.350065836,tag,5,0.364855
1288.750067213,waypoint,6,0.235881
1288.750067213,dock,patrol_done,0.235881
1288.816733883,tag,6,0.235490
1318.700068775,waypoint,0,0.089380
1318.700068775,run_ended,7,0.089380
