sim_time,event,value,soc
938.500048946,run_started,6,0.999609
968.533383846,waypoint,1,0.858242
968.550050513,tag,1,0.858242
992.883385116,waypoint,2,0.741653
992.900051783,tag,2,0.741257
1000.233385499,recovery,enter,0.702671
1000.233385499,recovery_enter,ClearGlobalCostmap-Context,0.702671
1000.233385499,recovery_exit,ClearGlobalCostmap-Context,0.702671
1000.250052167,recovery_enter,ClearLocalCostmap-Context,0.702671
1000.250052167,recovery_exit,ClearLocalCostmap-Context,0.702671
1000.283385502,recovery_enter,Spin,0.702671
1002.483385616,recovery_exit,Spin,0.692244
1002.483385616,recovery,exit,0.692244
1018.883386472,waypoint,3,0.615173
1019.083386482,tag,3,0.614365
1044.883387828,waypoint,4,0.487937
1044.900054495,tag,4,0.487545
1073.316722644,waypoint,5,0.348352
1073.350055979,tag,5,0.348352
1099.866724029,waypoint,6,0.218987
1099.866724029,dock,patrol_done,0.218987
1099.866724029,tag,6,0.218987
1130.716725638,waypoint,0,0.069002
1130.716725638,run_ended,6,0.069002
