sim_time,event,value,soc
1318.800068780,run_started,8,0.999609
1349.050070358,waypoint,1,0.857326
1349.083403693,tag,1,0.857326
1373.566738303,waypoint,2,0.740443
1373.583404971,tag,2,0.740443
1397.366739545,waypoint,3,0.625396
1397.550072887,tag,3,0.624585
1423.300074230,waypoint,4,0.498176
1423.316740898,tag,4,0.498176
1451.650075709,waypoint,5,0.359376
1451.816742384,tag,5,0.358562
1477.866743743,waypoint,6,0.231339
1477.883410410,dock,patrol_done,0.231339
1477.916743746,tag,6,0.230944
1507.733411967,waypoint,0,0.085324
1507.733411967,run_ended,8,0.085324
