sim_time,event,value,soc
1698.600088588,run_started,10,0.999608
1727.550090098,waypoint,1,0.862670
1727.700090106,tag,1,0.861872
1751.800091363,waypoint,2,0.746614
1751.933424703,tag,2,0.746219
1775.550092602,waypoint,3,0.632001
1775.550092602,tag,3,0.632001
1801.116760602,waypoint,4,0.506424
1801.166760604,tag,4,0.506424
1829.116762062,waypoint,5,0.369130
1829.150095397,tag,5,0.369130
1855.566763442,waypoint,6,0.240218
1855.566763442,dock,patrol_done,0.240218
1855.700096782,tag,6,0.239423
1885.900098357,waypoint,0,0.092256
1885.900098357,run_ended,10,0.092256
