sim_time,event,value,soc
0.100000005,run_started,1,0.999670
29.366668198,waypoint,1,0.882872
29.516668206,tag,1,0.882198
53.533336125,waypoint,2,0.785222
53.550002792,tag,2,0.785222
77.316670699,waypoint,3,0.688181
77.333337366,tag,3,0.688181
103.833338748,waypoint,4,0.579296
104.016672091,tag,4,0.578623
131.466673523,waypoint,5,0.465029
131.500006858,tag,5,0.464697
157.916674902,waypoint,6,0.355823
157.916674902,dock,patrol_done,0.355823
157.966674905,tag,6,0.355823
188.250009818,waypoint,0,0.231228
188.250009818,run_ended,1,0.231228
