sim_time,event,value,soc
2080.100108485,run_started,12,0.999670
2108.933443322,waypoint,1,0.884409
2108.983443325,tag,1,0.884409
2133.050111247,waypoint,2,0.787114
2133.100111249,tag,2,0.786783
2156.333445794,waypoint,3,0.691795
2156.433445800,tag,3,0.691465
2185.916780671,recovery,enter,0.569762
2185.916780671,recovery_enter,ClearLocalCostmap-Context,0.569762
2185.916780671,recovery_exit,ClearLocalCostmap-Context,0.569762
2185.916780671,recovery,exit,0.569762
2191.900114316,waypoint,4,0.548654
2191.916780984,tag,4,0.548654
2219.900115776,waypoint,5,0.432967
2219.916782444,tag,5,0.432967
2246.900117184,waypoint,6,0.322029
2246.900117184,dock,patrol_done,0.322029
2247.000117190,tag,6,0.321694
2277.100118760,waypoint,0,0.197780
2277.100118760,run_ended,12,0.197780
