sim_time,event,value,soc
565.800029508,run_started,4,0.999670
594.783364353,waypoint,1,0.884041
594.800031021,tag,1,0.883707
618.950032280,waypoint,2,0.786420
619.066698953,tag,2,0.786090
642.516700176,waypoint,3,0.689994
642.650033516,tag,3,0.689663
669.683368260,waypoint,4,0.578966
669.800034932,tag,4,0.578296
697.433369707,waypoint,5,0.463826
697.550036380,tag,5,0.463496
723.866704419,waypoint,6,0.355096
723.866704419,dock,patrol_done,0.355096
724.000037759,tag,6,0.354423
754.016705991,waypoint,0,0.230825
754.016705991,run_ended,4,0.230825
