sim_time,event,value,soc
2890.800150766,run_started,16,0.999670
2920.533485651,waypoint,1,0.881342
2920.750152328,tag,1,0.880664
2944.833486918,waypoint,2,0.783395
2944.850153585,tag,2,0.783395
2968.400154814,waypoint,3,0.686949
2968.500154819,tag,3,0.686607
2994.566822845,waypoint,4,0.579148
2995.100156206,tag,4,0.576937
3022.633490975,waypoint,5,0.463116
3023.550157690,tag,5,0.459189
3048.866825677,waypoint,6,0.355029
3048.883492344,dock,patrol_done,0.355029
3049.000159017,tag,6,0.354362
3079.383493935,waypoint,0,0.229733
3079.383493935,run_ended,16,0.229733
