sim_time,event,value,soc
2470.500128846,run_started,14,0.999670
2499.666797034,waypoint,1,0.883301
2499.716797037,tag,1,0.882970
2523.750131623,waypoint,2,0.785936
2523.866798296,tag,2,0.785605
2547.250132849,waypoint,3,0.689761
2547.283466184,tag,3,0.689761
2558.133466750,recovery,enter,0.642297
2558.133466750,recovery_enter,ClearGlobalCostmap-Context,0.642297
2558.133466750,recovery_exit,ClearGlobalCostmap-Context,0.642297
2558.150133417,recovery_enter,ClearLocalCostmap-Context,0.642297
2558.150133417,recovery_exit,ClearLocalCostmap-Context,0.642297
2558.200133420,recovery_enter,BackUp,0.641849
2568.250133944,recovery_exit,BackUp,0.608161
2568.250133944,recovery_enter,ClearLocalCostmap-Subtree,0.608161
2568.250133944,recovery_exit,ClearLocalCostmap-Subtree,0.608161
2568.250133944,recovery_enter,ClearGlobalCostmap-Subtree,0.608161
2568.250133944,recovery_exit,ClearGlobalCostmap-Subtree,0.608161
2568.250133944,recovery,exit,0.608161
2584.516801459,waypoint,4,0.544277
2584.633468132,tag,4,0.543947
2612.566802922,waypoint,5,0.428746
2612.583469590,tag,5,0.428746
2639.266804315,waypoint,6,0.318989
2639.266804315,dock,patrol_done,0.318989
2639.333470985,tag,6,0.318654
2669.600139230,waypoint,0,0.194125
2669.600139230,run_ended,14,0.194125
