sim_time,event,value,soc
2277.200118765,run_started,13,0.999670
2306.500120293,waypoint,1,0.882731
2306.633453633,tag,1,0.882398
2330.816788228,waypoint,2,0.784792
2330.850121563,tag,2,0.784792
2354.733456142,waypoint,3,0.687262
2354.816789479,tag,3,0.686927
2380.816790835,waypoint,4,0.579687
2380.916790841,tag,4,0.579355
2408.916792301,waypoint,5,0.463605
2409.100125644,tag,5,0.462890
2414.683459268,recovery,enter,0.437740
2414.683459268,recovery_enter,ClearGlobalCostmap-Context,0.437740
2414.683459268,recovery_exit,ClearGlobalCostmap-Context,0.437740
2414.700125936,recovery_enter,ClearLocalCostmap-Context,0.437273
2414.700125936,recovery_exit,ClearLocalCostmap-Context,0.437273
2414.733459271,recovery_enter,Wait,0.437273
2419.766792867,recovery_exit,Wait,0.420509
2419.766792867,recovery,exit,0.420509
2440.283460604,waypoint,6,0.338589
2440.283460604,dock,patrol_done,0.338589
2440.416793944,tag,6,0.337919
2470.416795508,waypoint,0,0.214370
2470.416795508,run_ended,13,0.214370
