sim_time,event,value,soc
1507.000078596,run_started,9,0.999670
1536.316746791,waypoint,1,0.882651
1536.350080126,tag,1,0.882651
1560.416748048,waypoint,2,0.785359
1560.450081383,tag,2,0.785359
1584.000082612,waypoint,3,0.688993
1584.216749290,tag,3,0.688274
1610.300083983,waypoint,4,0.580630
1610.466750659,tag,4,0.580294
1638.183418771,waypoint,5,0.465542
1638.216752106,tag,5,0.465208
1664.966753501,waypoint,6,0.355235
1664.966753501,dock,patrol_done,0.355235
1665.050086839,tag,6,0.354905
1694.833421725,waypoint,0,0.231930
1694.833421725,run_ended,9,0.231930
