sim_time,event,value,soc
0.100000005,run_started,1,0.999609
30.700001601,waypoint,1,0.856114
30.833334941,tag,1,0.855326
54.933336198,waypoint,2,0.739935
54.966669533,tag,2,0.739935
78.266670748,waypoint,3,0.626794
78.333337418,tag,3,0.626399
103.883338751,waypoint,4,0.500979
104.083338761,tag,4,0.500188
131.266673512,waypoint,5,0.366562
131.316673515,tag,5,0.366165
157.433341544,waypoint,6,0.238185
157.433341544,dock,patrol_done,0.238185
157.583341551,tag,6,0.237789
187.066676422,waypoint,0,0.093341
187.066676422,run_ended,1,0.093341
