sim_time,event,value,soc
5421.400282748,run_started,30,0.999604
5449.816950896,waypoint,1,0.864442
5449.916950901,tag,1,0.864046
5473.316952122,waypoint,2,0.751572
5473.533618800,tag,2,0.750782
5496.116953311,waypoint,3,0.640512
5496.250286651,tag,3,0.640116
5522.266954675,waypoint,4,0.512828
5522.416954683,tag,4,0.512036
5549.700289439,waypoint,5,0.377584
5549.700289439,tag,5,0.377584
5575.750290798,waypoint,6,0.249866
5575.750290798,dock,patrol_done,0.249866
5575.900290805,tag,6,0.249075
5605.300292339,waypoint,0,0.104966
5605.300292339,run_ended,30,0.104966
