sim_time,event,value,soc
3203.100167054,run_started,18,0.999604
3231.633501876,waypoint,1,0.864039
3231.700168546,tag,1,0.863643
3255.366836447,waypoint,2,0.750293
3255.450169784,tag,2,0.749897
3278.600170992,waypoint,3,0.637094
3278.783504335,tag,3,0.636698
3304.516839010,waypoint,4,0.510225
3304.733505688,tag,4,0.509438
3331.783507099,waypoint,5,0.376158
3331.833507101,tag,5,0.375762
3358.000175133,waypoint,6,0.247301
3358.000175133,dock,patrol_done,0.247301
3358.033508468,tag,6,0.247301
3387.483510004,waypoint,0,0.103130
3387.483510004,run_ended,18,0.103130
