sim_time,event,value,soc
570.200029738,run_started,4,0.999608
599.633364606,waypoint,1,0.860535
599.733364611,tag,1,0.860144
623.666699193,waypoint,2,0.745698
623.933365873,tag,2,0.744472
647.600033774,waypoint,3,0.629927
647.716700447,tag,3,0.629523
674.050035154,waypoint,4,0.500648
674.316701835,tag,4,0.499423
702.100036617,waypoint,5,0.362977
702.216703290,tag,5,0.362579
729.350038038,waypoint,6,0.230764
729.350038038,dock,patrol_done,0.230764
729.433371376,tag,6,0.230373
759.183372927,waypoint,0,0.085138
759.183372927,run_ended,4,0.085138
