sim_time,event,value,soc
1703.900088865,run_started,10,0.999604
1731.650090312,waypoint,1,0.867374
1731.816756987,tag,1,0.866582
1755.300091546,waypoint,2,0.753629
1755.300091546,tag,2,0.753629
1777.883426057,waypoint,3,0.643815
1778.616759428,tag,3,0.640275
1804.100094091,waypoint,4,0.515002
1804.133427426,tag,4,0.515002
1831.433428850,waypoint,5,0.380977
1831.533428855,tag,5,0.380581
1857.983430234,waypoint,6,0.251124
1857.983430234,dock,patrol_done,0.251124
1858.300096917,tag,6,0.249487
1887.650098448,waypoint,0,0.105808
1887.650098448,run_ended,10,0.105808
