sim_time,event,value,soc
2827.700147476,run_started,16,0.999604
2855.516815593,waypoint,1,0.866941
2855.783482274,tag,1,0.866152
2882.383483661,waypoint,2,0.740729
2882.816817017,tag,2,0.738694
2905.383484860,waypoint,3,0.628834
2905.583484871,tag,3,0.628041
2931.316819546,waypoint,4,0.501567
2931.350152881,tag,4,0.501567
2962.633487846,waypoint,5,0.346954
2962.633487846,tag,5,0.346954
2989.183489231,waypoint,6,0.217185
2989.183489231,dock,patrol_done,0.217185
2989.200155898,tag,6,0.217185
3018.533490762,waypoint,0,0.073026
3018.550157429,run_ended,16,0.073026
