sim_time,event,value,soc
2271.700118478,run_started,13,0.999604
2299.450119925,waypoint,1,0.867278
2299.583453265,tag,1,0.866882
2322.983454486,waypoint,2,0.754303
2323.383454507,tag,2,0.752693
2346.000122353,waypoint,3,0.642167
2346.250122366,tag,3,0.641369
2371.900123704,waypoint,4,0.515342
2372.066790379,tag,4,0.514945
2399.350125135,waypoint,5,0.380559
2399.600125148,tag,5,0.379356
2425.750126512,waypoint,6,0.251234
2425.750126512,dock,patrol_done,0.251234
2425.850126517,tag,6,0.250843
2455.466794729,waypoint,0,0.105774
2455.466794729,run_ended,13,0.105774
