sim_time,event,value,soc
5048.100263278,run_started,28,0.999604
5076.066931404,waypoint,1,0.866509
5076.200264744,tag,1,0.865717
5099.883599312,waypoint,2,0.752345
5099.916932648,tag,2,0.751949
5122.833600509,waypoint,3,0.640475
5122.866933844,tag,3,0.640475
5133.533601067,recovery,enter,0.585327
5133.533601067,recovery_enter,ClearGlobalCostmap-Context,0.585327
5133.533601067,recovery_exit,ClearGlobalCostmap-Context,0.585327
5133.550267735,recovery_enter,ClearLocalCostmap-Context,0.585327
5133.550267735,recovery_exit,ClearLocalCostmap-Context,0.585327
5133.583601070,recovery_enter,Wait,0.585327
5138.616934666,recovery_exit,Wait,0.564831
5138.616934666,recovery,exit,0.564831
5153.650268783,waypoint,4,0.494594
5153.666935451,tag,4,0.494594
5181.150270218,waypoint,5,0.359522
5181.283603558,tag,5,0.359126
5207.266938246,waypoint,6,0.231427
5207.266938246,dock,patrol_done,0.231427
5207.516938259,tag,6,0.230216
5236.850273123,waypoint,0,0.086600
5236.850273123,run_ended,28,0.086600
