sim_time,event,value,soc
3756.600195921,run_started,21,0.999604
3784.383530704,waypoint,1,0.867355
3784.483530709,tag,1,0.866959
3807.966865267,waypoint,2,0.753942
3808.033531937,tag,2,0.753546
3815.133532308,recovery,enter,0.716146
3815.133532308,recovery_enter,ClearGlobalCostmap-Context,0.716146
3815.133532308,recovery_exit,ClearGlobalCostmap-Context,0.716146
3815.150198975,recovery_enter,ClearLocalCostmap-Context,0.716146
3815.150198975,recovery_exit,ClearLocalCostmap-Context,0.716146
3815.150198975,recovery_enter,Spin,0.716146
3817.300199087,recovery_exit,Spin,0.705739
3817.300199087,recovery,exit,0.705739
3833.400199927,waypoint,3,0.629871
3833.483533265,tag,3,0.629871
3859.016867930,waypoint,4,0.504383
3859.383534615,tag,4,0.503185
3886.516869364,waypoint,5,0.369244
3886.650202704,tag,5,0.368848
3912.333537377,waypoint,6,0.242293
3912.333537377,dock,patrol_done,0.242293
3912.466870717,tag,6,0.241897
3942.216872269,waypoint,0,0.096155
3942.216872269,run_ended,21,0.096155
