sim_time,event,value,soc
2078.100108381,run_started,12,0.999604
2106.016776503,waypoint,1,0.866587
2106.150109844,tag,1,0.866192
2129.750111075,waypoint,2,0.752767
2129.866777747,tag,2,0.752371
2152.783445609,waypoint,3,0.640913
2152.900112282,tag,3,0.640121
2178.866780303,waypoint,4,0.513168
2178.983446976,tag,4,0.512772
2188.033447448,recovery,enter,0.466454
2188.033447448,recovery_enter,ClearGlobalCostmap-Context,0.466454
2188.033447448,recovery_exit,ClearGlobalCostmap-Context,0.466454
2188.066780783,recovery_enter,ClearLocalCostmap-Context,0.466454
2188.066780783,recovery_exit,ClearLocalCostmap-Context,0.466454
2188.100114118,recovery_enter,BackUp,0.465909
2188.616780811,recovery_exit,BackUp,0.463557
2188.616780811,recovery,exit,0.463557
2222.666782587,waypoint,5,0.295361
2222.966782603,tag,5,0.294166
2241.000116877,dock,low_soc,0.199707
2271.633451808,waypoint,0,0.049830
2271.633451808,run_ended,12,0.049830
