sim_time,event,value,soc
0.100000005,run_started,1,0.999609
30.950001614,waypoint,1,0.854901
31.183334959,tag,1,0.854104
55.583336232,waypoint,2,0.737497
55.933336250,tag,2,0.735832
62.733336605,recovery,enter,0.699531
62.733336605,recovery_enter,ClearGlobalCostmap-Context,0.699531
62.733336605,recovery_exit,ClearGlobalCostmap-Context,0.699531
62.733336605,recovery_enter,ClearLocalCostmap-Context,0.699531
62.733336605,recovery_exit,ClearLocalCostmap-Context,0.699531
62.783336607,recovery_enter,ClearLocalCostmap-Subtree,0.699531
62.783336607,recovery_exit,ClearLocalCostmap-Subtree,0.699531
62.783336607,recovery_enter,ClearGlobalCostmap-Subtree,0.699531
62.783336607,recovery_exit,ClearGlobalCostmap-Subtree,0.699531
62.783336607,recovery,exit,0.699531
79.333337470,waypoint,3,0.622373
79.350004138,tag,3,0.622373
89.966671358,recovery,enter,0.567443
89.966671358,recovery_enter,ClearGlobalCostmap-Context,0.567443
89.966671358,recovery_exit,ClearGlobalCostmap-Context,0.567443
90.000004693,recovery_enter,ClearLocalCostmap-Context,0.566897
90.000004693,recovery_exit,ClearLocalCostmap-Context,0.566897
90.033338028,recovery_enter,Spin,0.566897
91.183338088,recovery_exit,Spin,0.561883
91.183338088,recovery_enter,Wait,0.561883
96.250005019,recovery_exit,Wait,0.541705
96.250005019,recovery,exit,0.541705
112.000005841,waypoint,4,0.467195
112.066672511,tag,4,0.467195
139.733340620,waypoint,5,0.331408
139.766673956,tag,5,0.331408
166.133341997,waypoint,6,0.202505
166.133341997,dock,patrol_done,0.202505
166.150008665,tag,6,0.202505
196.083343559,waypoint,0,0.056413
196.083343559,run_ended,1,0.056413
