sim_time,event,value,soc
1144.500059690,run_started,7,0.999608
1173.433394532,waypoint,1,0.862622
1173.450061200,tag,1,0.862622
1197.916729142,waypoint,2,0.745578
1198.000062480,tag,2,0.745184
1221.350063698,waypoint,3,0.631941
1221.600063711,tag,3,0.630684
1231.950064251,recovery,enter,0.577036
1231.950064251,recovery_enter,ClearGlobalCostmap-Context,0.577036
1231.950064251,recovery_exit,ClearGlobalCostmap-Context,0.577036
1232.000064253,recovery_enter,ClearLocalCostmap-Context,0.576490
1232.000064253,recovery_exit,ClearLocalCostmap-Context,0.576490
1232.000064253,recovery,exit,0.576490
1247.250065049,waypoint,4,0.505132
1247.400065056,tag,4,0.504335
1275.083399834,waypoint,5,0.368743
1275.533399857,tag,5,0.366471
1301.616734551,waypoint,6,0.239148
1301.616734551,dock,patrol_done,0.239148
1301.750067891,tag,6,0.238757
1331.616736115,waypoint,0,0.092743
1331.616736115,run_ended,7,0.092743
