sim_time,event,value,soc
1519.800079263,run_started,9,0.999604
1547.383414035,waypoint,1,0.867944
1547.400080703,tag,1,0.867548
1570.950081931,waypoint,2,0.754584
1570.966748598,tag,2,0.754584
1594.116749806,waypoint,3,0.641929
1594.133416473,tag,3,0.641929
1620.366751175,waypoint,4,0.513966
1620.633417855,tag,4,0.512772
1647.866752609,waypoint,5,0.378756
1648.166752625,tag,5,0.377573
1673.900087300,waypoint,6,0.250696
1673.900087300,dock,patrol_done,0.250696
1673.983420638,tag,6,0.250696
1703.833422195,waypoint,0,0.104443
1703.833422195,run_ended,9,0.104443
