sim_time,event,value,soc
2640.000137686,run_started,15,0.999604
2668.166805822,waypoint,1,0.865614
2668.416805835,tag,1,0.864427
2691.483473705,waypoint,2,0.753519
2691.550140375,tag,2,0.753122
2714.633474912,waypoint,3,0.640813
2714.933474928,tag,3,0.639603
2725.350142138,recovery,enter,0.585743
2725.350142138,recovery_enter,ClearGlobalCostmap-Context,0.585743
2725.350142138,recovery_exit,ClearGlobalCostmap-Context,0.585743
2725.366808805,recovery_enter,ClearLocalCostmap-Context,0.585743
2725.366808805,recovery_exit,ClearLocalCostmap-Context,0.585743
2725.400142140,recovery_enter,ClearLocalCostmap-Subtree,0.585190
2725.400142140,recovery_exit,ClearLocalCostmap-Subtree,0.585190
2725.400142140,recovery_enter,ClearGlobalCostmap-Subtree,0.585190
2725.400142140,recovery_exit,ClearGlobalCostmap-Subtree,0.585190
2725.400142140,recovery,exit,0.585190
2744.216809788,recovery,enter,0.497808
2744.216809788,recovery_enter,ClearLocalCostmap-Context,0.497808
2744.216809788,recovery_exit,ClearLocalCostmap-Context,0.497808
2744.266809791,waypoint,4,0.497808
2744.316809793,tag,4,0.497412
2744.216809788,recovery,exit,0.497808
2771.516811212,waypoint,5,0.363503
2771.550144547,tag,5,0.363503
2798.233479272,waypoint,6,0.233005
2798.233479272,dock,patrol_done,0.233005
2798.233479272,tag,6,0.233005
2827.666814140,waypoint,0,0.088817
2827.666814140,run_ended,15,0.088817
