sim_time,event,value,soc
3387.500176671,run_started,19,0.999604
3415.716844810,waypoint,1,0.865131
3415.933511488,tag,1,0.864344
3439.250179370,waypoint,2,0.752246
3439.383512711,tag,2,0.751850
3462.183513900,waypoint,3,0.640770
3462.400180578,tag,3,0.639978
3488.216848591,waypoint,4,0.513083
3488.316848596,tag,4,0.512687
3516.866850085,waypoint,5,0.372287
3516.866850085,tag,5,0.372287
3543.283518129,waypoint,6,0.243066
3543.283518129,dock,patrol_done,0.243066
3543.500184807,tag,6,0.242273
3572.716852998,waypoint,0,0.098482
3572.716852998,run_ended,19,0.098482
