sim_time,event,value,soc
5236.900273125,run_started,29,0.999604
5264.683607907,waypoint,1,0.867203
5264.900274585,tag,1,0.866018
5288.533609151,waypoint,2,0.752637
5288.600275821,tag,2,0.752637
5311.333610340,waypoint,3,0.641588
5311.433610346,tag,3,0.641191
5322.066944234,recovery,enter,0.586440
5322.066944234,recovery_enter,ClearGlobalCostmap-Context,0.586440
5322.066944234,recovery_exit,ClearGlobalCostmap-Context,0.586440
5322.083610901,recovery_enter,ClearLocalCostmap-Context,0.586440
5322.083610901,recovery_exit,ClearLocalCostmap-Context,0.586440
5322.116944236,recovery_enter,BackUp,0.585888
5322.533610925,recovery_exit,BackUp,0.583877
5322.533610925,recovery,exit,0.583877
5337.883611725,waypoint,4,0.512091
5338.116945071,tag,4,0.510904
5365.183613149,waypoint,5,0.378043
5365.366946492,tag,5,0.377251
5391.516947856,waypoint,6,0.248741
5391.533614523,dock,patrol_done,0.248741
5391.866947874,tag,6,0.247534
5421.366949412,waypoint,0,0.103092
5421.366949412,run_ended,29,0.103092
