sim_time,event,value,soc
4679.100244034,run_started,26,0.999604
4706.900245483,waypoint,1,0.866919
4706.900245483,tag,1,0.866919
4730.400246709,waypoint,2,0.753983
4730.466913379,tag,2,0.753983
4753.450247911,waypoint,3,0.642199
4753.500247914,tag,3,0.641803
4780.800249338,waypoint,4,0.508853
4780.866916008,tag,4,0.508853
4808.166917432,waypoint,5,0.374592
4808.666917458,tag,5,0.372500
4834.533585473,waypoint,6,0.245351
4834.533585473,dock,patrol_done,0.245351
4834.633585479,tag,6,0.244959
4864.316920360,waypoint,0,0.099643
4864.316920360,run_ended,26,0.099643
