sim_time,event,value,soc
3942.300205606,run_started,22,0.999604
3970.366873737,waypoint,1,0.865987
3970.433540407,tag,1,0.865591
3994.183541646,waypoint,2,0.751784
3994.200208313,tag,2,0.751388
4017.166876178,waypoint,3,0.639900
4017.316876186,tag,3,0.639107
4042.883544186,waypoint,4,0.513809
4043.016877526,tag,4,0.513017
4070.466878958,waypoint,5,0.378546
4070.583545630,tag,5,0.378150
4096.750213662,waypoint,6,0.249441
4096.750213662,dock,patrol_done,0.249441
4096.850213667,tag,6,0.249045
4126.550215216,waypoint,0,0.103644
4126.550215216,run_ended,22,0.103644
