sim_time,event,value,soc
383.400019995,run_started,3,0.999604
412.750021526,waypoint,1,0.860975
412.916688201,tag,1,0.860178
436.850022783,waypoint,2,0.745622
436.916689453,tag,2,0.745230
460.300024006,waypoint,3,0.631784
460.483357349,tag,3,0.631380
486.350025365,waypoint,4,0.504694
486.366692032,tag,4,0.504694
513.966693472,waypoint,5,0.369387
514.050026809,tag,5,0.368995
540.300028178,waypoint,6,0.240439
540.300028178,dock,patrol_done,0.240439
540.666694864,tag,6,0.239189
570.166696403,waypoint,0,0.094797
570.166696403,run_ended,3,0.094797
