sim_time,event,value,soc
3018.600157432,run_started,17,0.999604
3046.783492235,waypoint,1,0.865715
3046.833492238,tag,1,0.865319
3070.600160144,waypoint,2,0.751008
3070.916826827,tag,2,0.749805
3093.683494681,waypoint,3,0.639106
3093.883494691,tag,3,0.638314
3119.650162702,waypoint,4,0.512015
3119.800162710,tag,4,0.511223
3147.050164131,waypoint,5,0.377344
3147.133497469,tag,5,0.376948
3173.800165526,waypoint,6,0.246482
3173.800165526,dock,patrol_done,0.246482
3174.000165536,tag,6,0.246079
3203.050167052,waypoint,0,0.103144
3203.050167052,run_ended,17,0.103144
