sim_time,event,value,soc
1887.700098451,run_started,11,0.999604
1915.933433257,waypoint,1,0.865205
1916.183433270,tag,1,0.864416
1939.700101163,waypoint,2,0.751081
1939.716767830,tag,2,0.751081
1962.800102367,waypoint,3,0.638836
1962.850102370,tag,3,0.638836
1988.366770368,waypoint,4,0.513610
1988.716770386,tag,4,0.511996
2015.700105126,waypoint,5,0.379088
2015.816771799,tag,5,0.378692
2023.216772185,recovery,enter,0.338840
2023.216772185,recovery_enter,ClearGlobalCostmap-Context,0.338840
2023.216772185,recovery_exit,ClearGlobalCostmap-Context,0.338840
2023.233438853,recovery_enter,ClearLocalCostmap-Context,0.338840
2023.233438853,recovery_exit,ClearLocalCostmap-Context,0.338840
2023.266772188,recovery_enter,Spin,0.338840
2024.383438913,recovery_exit,Spin,0.333756
2024.383438913,recovery_enter,Wait,0.333756
2029.450105844,recovery_exit,Wait,0.313584
2029.450105844,recovery,exit,0.313584
2048.716773515,waypoint,6,0.222591
2048.716773515,dock,patrol_done,0.222591
2048.800106853,tag,6,0.222196
2078.016775043,waypoint,0,0.078717
2078.016775043,run_ended,11,0.078717
