sim_time,event,value,soc
196.100010227,run_started,2,0.999604
225.366678420,waypoint,1,0.861468
225.516678428,tag,1,0.860668
249.533346347,waypoint,2,0.745720
249.616679685,tag,2,0.745329
272.950014235,waypoint,3,0.632234
272.950014235,tag,3,0.632234
298.983348926,waypoint,4,0.504874
299.133348934,tag,4,0.504083
327.150017062,waypoint,5,0.366967
327.166683729,tag,5,0.366967
353.550018439,waypoint,6,0.237923
353.550018439,dock,patrol_done,0.237923
353.800018452,tag,6,0.236704
383.383353328,waypoint,0,0.092110
383.383353328,run_ended,2,0.092110
