sim_time,event,value,soc
562.700029347,run_started,4,0.999609
591.816697532,waypoint,1,0.861861
592.000030875,tag,1,0.861467
615.950032124,waypoint,2,0.746546
616.050032129,tag,2,0.746155
639.550033355,waypoint,3,0.632364
639.666700027,tag,3,0.631966
665.350034700,waypoint,4,0.505987
665.400034703,tag,4,0.505595
693.516702836,waypoint,5,0.367982
693.550036171,tag,5,0.367982
699.350036473,recovery,enter,0.336843
699.350036473,recovery_enter,ClearGlobalCostmap-Context,0.336843
699.350036473,recovery_exit,ClearGlobalCostmap-Context,0.336843
699.383369809,recovery_enter,ClearLocalCostmap-Context,0.336843
699.383369809,recovery_exit,ClearLocalCostmap-Context,0.336843
699.400036476,recovery_enter,ClearLocalCostmap-Subtree,0.336298
699.400036476,recovery_exit,ClearLocalCostmap-Subtree,0.336298
699.400036476,recovery_enter,ClearGlobalCostmap-Subtree,0.336298
699.400036476,recovery_exit,ClearGlobalCostmap-Subtree,0.336298
699.400036476,recovery,exit,0.336298
720.966704268,waypoint,6,0.234991
720.966704268,dock,patrol_done,0.234991
721.033370938,tag,6,0.234599
751.316705850,waypoint,0,0.086917
751.316705850,run_ended,4,0.086917
