sim_time,event,value,soc
187.000009752,run_started,2,0.999609
216.100011270,waypoint,1,0.861788
216.116677938,tag,1,0.861788
240.233345862,waypoint,2,0.746478
240.250012530,tag,2,0.746478
263.900013763,waypoint,3,0.631760
264.016680436,tag,3,0.631356
289.750015111,waypoint,4,0.505550
289.866681784,tag,4,0.505159
317.516683226,waypoint,5,0.369469
317.550016561,tag,5,0.369469
344.016684608,waypoint,6,0.240016
344.016684608,dock,patrol_done,0.240016
344.083351278,tag,6,0.240016
374.483352864,waypoint,0,0.091870
374.483352864,run_ended,2,0.091870
