sim_time,event,value,soc
374.500019531,run_started,3,0.999608
404.200021080,waypoint,1,0.859282
404.266687750,tag,1,0.859282
428.450022345,waypoint,2,0.743657
428.516689015,tag,2,0.743266
452.150023581,waypoint,3,0.628927
452.300023589,tag,3,0.628090
478.083358267,waypoint,4,0.502234
478.333358280,tag,4,0.501011
506.083359727,waypoint,5,0.364979
506.116693062,tag,5,0.364583
532.716694450,waypoint,6,0.234706
532.716694450,dock,patrol_done,0.234706
532.833361122,tag,6,0.234312
562.666696012,waypoint,0,0.088589
562.666696012,run_ended,3,0.088589
