sim_time,event,value,soc
940.100049030,run_started,6,0.999609
969.633383903,waypoint,1,0.860174
969.650050571,tag,1,0.860174
993.750051828,waypoint,2,0.744842
993.766718495,tag,2,0.744842
1017.316719723,waypoint,3,0.630568
1017.316719723,tag,3,0.630568
1043.300054412,waypoint,4,0.503399
1043.550054425,tag,4,0.502577
1071.650055890,waypoint,5,0.364953
1071.666722558,tag,5,0.364953
1098.000057265,waypoint,6,0.236083
1098.000057265,dock,patrol_done,0.236083
1098.133390605,tag,6,0.235685
1128.533392190,waypoint,0,0.087673
1128.533392190,run_ended,6,0.087673
