sim_time,event,value,soc
0.100000005,run_started,1,0.999609
28.016668127,waypoint,1,0.866250
28.183334803,tag,1,0.865852
52.283336060,waypoint,2,0.750493
52.333336062,tag,2,0.750100
75.766670618,waypoint,3,0.636551
75.816670620,tag,3,0.636159
101.850005311,waypoint,4,0.509148
101.983338652,tag,4,0.508756
129.766673434,waypoint,5,0.372618
129.816673437,tag,5,0.372226
156.516674829,waypoint,6,0.241966
156.516674829,dock,patrol_done,0.241966
156.516674829,tag,6,0.241966
186.900009747,waypoint,0,0.093971
186.900009747,run_ended,1,0.093971
