sim_time,event,value,soc
4915.300256352,run_started,27,0.999666
4944.783591223,waypoint,1,0.882310
4944.816924558,tag,1,0.881976
4968.050259103,waypoint,2,0.787571
4968.100259106,tag,2,0.787237
4990.950260298,waypoint,3,0.693540
4991.016926968,tag,3,0.693207
5016.916928319,waypoint,4,0.586211
5016.950261654,tag,4,0.586211
5044.800263106,waypoint,5,0.471046
5044.933596447,tag,5,0.470705
5071.166931148,waypoint,6,0.362614
5071.166931148,dock,patrol_done,0.362614
5071.200264483,tag,6,0.362284
5101.616932736,waypoint,0,0.237389
5101.616932736,run_ended,27,0.237389
