sim_time,event,value,soc
3785.000197403,run_started,21,0.999670
3813.600198894,waypoint,1,0.885023
3813.966865580,tag,1,0.883952
3836.800200104,waypoint,2,0.790650
3836.833533439,tag,2,0.790650
3860.166867990,waypoint,3,0.695270
3860.316867997,tag,3,0.694606
3885.933536000,waypoint,4,0.588383
3886.050202673,tag,4,0.588050
3913.666870780,waypoint,5,0.473747
3913.666870780,tag,5,0.473747
3939.800205476,waypoint,6,0.365704
3939.816872144,dock,patrol_done,0.365704
3939.883538814,tag,6,0.365704
3969.900207046,waypoint,0,0.242131
3969.900207046,run_ended,21,0.242131
