sim_time,event,value,soc
2850.200148649,run_started,16,0.999666
2879.083483489,waypoint,1,0.884423
2879.216816829,tag,1,0.883746
2902.400151371,waypoint,2,0.789399
2902.450151374,tag,2,0.789399
2925.500152576,waypoint,3,0.694769
2925.600152581,tag,3,0.694433
2936.200153134,recovery,enter,0.648045
2936.200153134,recovery_enter,ClearGlobalCostmap-Context,0.648045
2936.200153134,recovery_exit,ClearGlobalCostmap-Context,0.648045
2936.233486469,recovery_enter,ClearLocalCostmap-Context,0.648045
2936.233486469,recovery_exit,ClearLocalCostmap-Context,0.648045
2936.233486469,recovery,exit,0.648045
2950.950153904,waypoint,4,0.589525
2951.066820576,tag,4,0.589195
2978.316821997,waypoint,5,0.475931
2978.533488675,tag,5,0.475215
3005.033490058,waypoint,6,0.366221
3005.033490058,dock,patrol_done,0.366221
3005.050156725,tag,6,0.366221
3035.200158298,waypoint,0,0.241970
3035.200158298,run_ended,16,0.241970
