sim_time,event,value,soc
4166.500217299,run_started,23,0.999669
4195.916885500,waypoint,1,0.882255
4195.933552168,tag,1,0.882255
4219.416886726,waypoint,2,0.786921
4219.533553399,tag,2,0.786586
4242.700221274,waypoint,3,0.691520
4242.766887944,tag,3,0.691520
4268.516889287,waypoint,4,0.584992
4268.533555954,tag,4,0.584992
4296.266890734,waypoint,5,0.470362
4296.450224077,tag,5,0.469681
4322.350225428,waypoint,6,0.362651
4322.350225428,dock,patrol_done,0.362651
4322.433558765,tag,6,0.362321
4353.550227055,waypoint,0,0.235072
4353.550227055,run_ended,23,0.235072
