sim_time,event,value,soc
5101.700266074,run_started,28,0.999670
5130.300267565,waypoint,1,0.885033
5130.850267594,tag,1,0.883150
5153.616935448,waypoint,2,0.790421
5153.733602121,tag,2,0.790087
5177.350270019,waypoint,3,0.693713
5177.583603365,tag,3,0.693032
5203.216938035,waypoint,4,0.586842
5203.400271378,tag,4,0.586155
5230.566939461,waypoint,5,0.473516
5230.666939467,tag,5,0.473181
5257.050274176,waypoint,6,0.364533
5257.050274176,dock,patrol_done,0.364533
5257.183607516,tag,6,0.364203
5287.233609084,waypoint,0,0.240239
5287.233609084,run_ended,28,0.240239
