sim_time,event,value,soc
3035.300158303,run_started,17,0.999670
3063.850159792,waypoint,1,0.885395
3063.933493129,tag,1,0.885062
3087.600161030,waypoint,2,0.789119
3087.750161038,tag,2,0.788785
3110.950162248,waypoint,3,0.693705
3111.016828918,tag,3,0.693370
3136.883496934,waypoint,4,0.586714
3136.900163602,tag,4,0.586380
3164.083498353,waypoint,5,0.473852
3164.100165020,tag,5,0.473518
3190.416833059,waypoint,6,0.365080
3190.416833059,dock,patrol_done,0.365080
3190.516833065,tag,6,0.364747
3220.500167962,waypoint,0,0.241224
3220.500167962,run_ended,17,0.241224
